# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "--countReadPairs" "-s" "0" "-a" "PAO1_2/data/reference/Pseudomonas_aeruginosa_PAO1_107.gff" "-o" "PAO1_2/results/counts/SRR14995085_counts.txt" "-t" "gene" "-g" "Alias" "PAO1_2/data/aligned/SRR14995085.bam" 
Geneid	Chr	Start	End	Strand	Length	PAO1_2/data/aligned/SRR14995085.bam
PA0387	refseq|NC_002516.2|chromosome	428861	429454	-	594	1828
PA0388	refseq|NC_002516.2|chromosome	429451	429870	-	420	3171
PA0389	refseq|NC_002516.2|chromosome	430002	430622	-	621	483
PA0390	refseq|NC_002516.2|chromosome	430630	431769	-	1140	772
PA0391	refseq|NC_002516.2|chromosome	431858	433825	-	1968	1796
PA0392	refseq|NC_002516.2|chromosome	434226	434819	-	594	2671
PA0393	refseq|NC_002516.2|chromosome	434830	435651	-	822	4169
PA0394	refseq|NC_002516.2|chromosome	435663	436355	-	693	4409
PA0395	refseq|NC_002516.2|chromosome	436570	437604	+	1035	4582
PA0396	refseq|NC_002516.2|chromosome	437782	438930	+	1149	2271
PA0397	refseq|NC_002516.2|chromosome	438938	439837	-	900	718
PA0398	refseq|NC_002516.2|chromosome	439991	440395	+	405	682
PA0399	refseq|NC_002516.2|chromosome	440638	442011	+	1374	3284
PA0400	refseq|NC_002516.2|chromosome	442008	443192	+	1185	2363
PA0401	refseq|NC_002516.2|chromosome	443419	444690	-	1272	3316
PA0402	refseq|NC_002516.2|chromosome	444687	445691	-	1005	4481
PA0403	refseq|NC_002516.2|chromosome	445715	446227	-	513	1802
PA0404	refseq|NC_002516.2|chromosome	446339	446773	-	435	884
PA0405	refseq|NC_002516.2|chromosome	446773	447342	-	570	2616
PA0406	refseq|NC_002516.2|chromosome	447391	448350	-	960	1020
PA0407	refseq|NC_002516.2|chromosome	448431	449384	-	954	4223
PA0408	refseq|NC_002516.2|chromosome	449639	450046	+	408	9306
PA0409	refseq|NC_002516.2|chromosome	450093	450458	+	366	5031
PA0410	refseq|NC_002516.2|chromosome	450509	451045	+	537	2622
PA0411	refseq|NC_002516.2|chromosome	451130	453178	+	2049	8571
PA0412	refseq|NC_002516.2|chromosome	453239	454114	+	876	1332
PA0413	refseq|NC_002516.2|chromosome	454126	461544	+	7419	14796
PA0414	refseq|NC_002516.2|chromosome	461537	462568	+	1032	1103
PA0415	refseq|NC_002516.2|chromosome	462565	463071	+	507	435
PA0416	refseq|NC_002516.2|chromosome	463079	463873	+	795	290
PA0417	refseq|NC_002516.2|chromosome	463949	464560	+	612	88
PA0418	refseq|NC_002516.2|chromosome	464568	465983	-	1416	652
PA0419	refseq|NC_002516.2|chromosome	466018	466740	-	723	320
PA0420	refseq|NC_002516.2|chromosome	466833	468236	-	1404	1310
PA0421	refseq|NC_002516.2|chromosome	468410	469900	+	1491	2038
PA0422	refseq|NC_002516.2|chromosome	470081	470650	+	570	747
PA0423	refseq|NC_002516.2|chromosome	470662	471237	+	576	8205
PA0423.1	refseq|NC_002516.2|chromosome	471298	471425	+	128	0
PA0424	refseq|NC_002516.2|chromosome	471306	471749	-	444	8159
PA0423.2	refseq|NC_002516.2|chromosome	471320	471425	+	106	0
PA0425	refseq|NC_002516.2|chromosome	472024	473175	+	1152	9318
PA0426	refseq|NC_002516.2|chromosome	473191	476331	+	3141	17601
PA0427	refseq|NC_002516.2|chromosome	476333	477790	+	1458	13300
PA0428	refseq|NC_002516.2|chromosome	477886	479805	-	1920	4865
PA0429	refseq|NC_002516.2|chromosome	480056	481126	-	1071	4328
PA0430	refseq|NC_002516.2|chromosome	481196	482068	-	873	2600
PA0431	refseq|NC_002516.2|chromosome	482111	482665	-	555	1972
PA0432	refseq|NC_002516.2|chromosome	482706	484115	-	1410	20925
PA0433	refseq|NC_002516.2|chromosome	484404	484838	+	435	201
PA0434	refseq|NC_002516.2|chromosome	484964	487156	+	2193	596
PA0435	refseq|NC_002516.2|chromosome	487167	488645	+	1479	203
PA0436	refseq|NC_002516.2|chromosome	488730	489350	+	621	2440
PA0437	refseq|NC_002516.2|chromosome	489387	490658	-	1272	1206
PA0438	refseq|NC_002516.2|chromosome	490648	491898	-	1251	467
PA0439	refseq|NC_002516.2|chromosome	492080	493357	-	1278	164
PA0440	refseq|NC_002516.2|chromosome	493354	494721	-	1368	299
PA0441	refseq|NC_002516.2|chromosome	494816	496255	-	1440	553
PA0442	refseq|NC_002516.2|chromosome	496362	496478	-	117	23
PA0443	refseq|NC_002516.2|chromosome	496871	498361	+	1491	177
PA0444	refseq|NC_002516.2|chromosome	498420	499703	+	1284	965
PA0445	refseq|NC_002516.2|chromosome	500104	501120	-	1017	6
PA0446	refseq|NC_002516.2|chromosome	501376	502599	-	1224	1271
PA0447	refseq|NC_002516.2|chromosome	502719	503900	-	1182	2185
PA0448	refseq|NC_002516.2|chromosome	504121	505029	+	909	3882
PA0449	refseq|NC_002516.2|chromosome	505047	505586	+	540	18910
PA0450	refseq|NC_002516.2|chromosome	505629	507251	-	1623	833
PA0451	refseq|NC_002516.2|chromosome	507631	508962	+	1332	994
PA0452	refseq|NC_002516.2|chromosome	508959	509753	+	795	398
PA0453	refseq|NC_002516.2|chromosome	509825	510499	-	675	342
PA0454	refseq|NC_002516.2|chromosome	510589	512790	-	2202	1287
PA0455	refseq|NC_002516.2|chromosome	513051	514427	-	1377	1786
PA0456	refseq|NC_002516.2|chromosome	514775	514984	+	210	11772
PA0457	refseq|NC_002516.2|chromosome	515135	515659	+	525	290
PA0457.1	refseq|NC_002516.2|chromosome	515653	516027	-	375	124
PA0458	refseq|NC_002516.2|chromosome	516029	517462	-	1434	510
PA0459	refseq|NC_002516.2|chromosome	518083	520635	+	2553	2430
PA0460	refseq|NC_002516.2|chromosome	520737	521315	+	579	5402
PA0461	refseq|NC_002516.2|chromosome	521630	522517	-	888	2305
PA0462	refseq|NC_002516.2|chromosome	522465	523169	+	705	1725
PA0463	refseq|NC_002516.2|chromosome	523254	523943	+	690	618
PA0464	refseq|NC_002516.2|chromosome	523943	525367	+	1425	742
PA0465	refseq|NC_002516.2|chromosome	525469	526827	+	1359	363
PA0466	refseq|NC_002516.2|chromosome	526877	527179	+	303	72
PA0467	refseq|NC_002516.2|chromosome	527324	527944	-	621	631
PA0468	refseq|NC_002516.2|chromosome	527963	528913	-	951	1006
PA0469	refseq|NC_002516.2|chromosome	528999	529856	+	858	1741
PA0470	refseq|NC_002516.2|chromosome	530029	532437	-	2409	3064
PA0471	refseq|NC_002516.2|chromosome	532541	533512	-	972	2190
PA0472	refseq|NC_002516.2|chromosome	533509	534027	-	519	3629
PA0473	refseq|NC_002516.2|chromosome	534196	534945	+	750	2909
PA0474	refseq|NC_002516.2|chromosome	535085	535489	+	405	186
PA0475	refseq|NC_002516.2|chromosome	535539	536108	+	570	402
PA0476	refseq|NC_002516.2|chromosome	536142	537869	-	1728	1377
PA0477	refseq|NC_002516.2|chromosome	538217	539143	-	927	1232
PA0478	refseq|NC_002516.2|chromosome	539231	539707	+	477	464
PA0479	refseq|NC_002516.2|chromosome	539785	540735	-	951	1136
PA0480	refseq|NC_002516.2|chromosome	540839	541636	+	798	103
PA0481	refseq|NC_002516.2|chromosome	541679	542122	+	444	118
PA0482	refseq|NC_002516.2|chromosome	542170	544347	-	2178	19884
PA0483	refseq|NC_002516.2|chromosome	544654	545097	+	444	919
PA0484	refseq|NC_002516.2|chromosome	545129	545644	+	516	975
PA0485	refseq|NC_002516.2|chromosome	546334	547230	-	897	1011
PA0486	refseq|NC_002516.2|chromosome	547432	548406	-	975	913
PA0487	refseq|NC_002516.2|chromosome	548468	549226	-	759	927
PA0488	refseq|NC_002516.2|chromosome	549294	549614	-	321	146
PA0489	refseq|NC_002516.2|chromosome	549656	550381	-	726	360
PA0490	refseq|NC_002516.2|chromosome	550520	550813	-	294	254
PA0491	refseq|NC_002516.2|chromosome	550867	551793	-	927	2666
PA0492	refseq|NC_002516.2|chromosome	551911	552669	+	759	625
PA0493	refseq|NC_002516.2|chromosome	552746	552994	+	249	221
PA0494	refseq|NC_002516.2|chromosome	553005	554381	+	1377	579
PA0495	refseq|NC_002516.2|chromosome	554383	555261	+	879	1036
PA0496	refseq|NC_002516.2|chromosome	555251	556228	+	978	574
PA0497	refseq|NC_002516.2|chromosome	556275	557276	-	1002	364
PA0498	refseq|NC_002516.2|chromosome	557354	558361	-	1008	1158
PA0499	refseq|NC_002516.2|chromosome	558377	559078	-	702	502
PA0500	refseq|NC_002516.2|chromosome	559644	560702	+	1059	21180
PA0501	refseq|NC_002516.2|chromosome	560808	562013	+	1206	4262
PA0502	refseq|NC_002516.2|chromosome	562006	562728	+	723	2461
PA0503	refseq|NC_002516.2|chromosome	562721	563545	+	825	1339
PA0504	refseq|NC_002516.2|chromosome	563549	564235	+	687	570
PA0505	refseq|NC_002516.2|chromosome	564344	564574	+	231	3052
PA0506	refseq|NC_002516.2|chromosome	564914	566719	+	1806	9669
PA0507	refseq|NC_002516.2|chromosome	566932	568728	+	1797	679
PA0508	refseq|NC_002516.2|chromosome	569002	570780	+	1779	1969
PA0509	refseq|NC_002516.2|chromosome	571111	572592	-	1482	138
PA0510	refseq|NC_002516.2|chromosome	572583	573422	-	840	55
PA0511	refseq|NC_002516.2|chromosome	573433	574596	-	1164	131
PA0512	refseq|NC_002516.2|chromosome	574590	575105	-	516	18
PA0513	refseq|NC_002516.2|chromosome	575080	575523	-	444	27
PA0514	refseq|NC_002516.2|chromosome	575516	576040	-	525	17
PA0515	refseq|NC_002516.2|chromosome	576037	576489	-	453	28
PA0516	refseq|NC_002516.2|chromosome	576498	577676	-	1179	83
PA0517	refseq|NC_002516.2|chromosome	577673	578032	-	360	8
PA0518	refseq|NC_002516.2|chromosome	578029	578343	-	315	32
PA0519	refseq|NC_002516.2|chromosome	578394	580100	-	1707	369
PA0520	refseq|NC_002516.2|chromosome	580316	581098	+	783	843
PA0521	refseq|NC_002516.2|chromosome	581133	581660	+	528	105
PA0522	refseq|NC_002516.2|chromosome	581668	581925	+	258	33
PA0523	refseq|NC_002516.2|chromosome	582015	582455	+	441	61
PA0524	refseq|NC_002516.2|chromosome	582455	583855	+	1401	189
PA0525	refseq|NC_002516.2|chromosome	583857	585695	+	1839	185
PA0526	refseq|NC_002516.2|chromosome	585702	585896	-	195	20
PA0527	refseq|NC_002516.2|chromosome	585980	586663	-	684	412
PA0527.1	refseq|NC_002516.2|chromosome	586867	586990	+	124	171
PA0528	refseq|NC_002516.2|chromosome	587017	587895	-	879	194
PA0529	refseq|NC_002516.2|chromosome	587997	588698	+	702	280
PA0530	refseq|NC_002516.2|chromosome	588924	590105	+	1182	437
PA0531	refseq|NC_002516.2|chromosome	590105	590821	+	717	425
PA0532	refseq|NC_002516.2|chromosome	590896	591402	-	507	192
PA0533	refseq|NC_002516.2|chromosome	591445	592935	+	1491	538
PA0534	refseq|NC_002516.2|chromosome	593273	594562	+	1290	850
PA0535	refseq|NC_002516.2|chromosome	594580	595134	+	555	329
PA0536	refseq|NC_002516.2|chromosome	595245	596270	-	1026	1018
PA0537	refseq|NC_002516.2|chromosome	596274	596882	-	609	1629
PA0538	refseq|NC_002516.2|chromosome	596970	597479	-	510	643
PA0539	refseq|NC_002516.2|chromosome	597708	598538	+	831	285
PA0540	refseq|NC_002516.2|chromosome	598608	598994	+	387	332
PA0541	refseq|NC_002516.2|chromosome	599107	599565	+	459	594
PA0542	refseq|NC_002516.2|chromosome	599757	600176	-	420	772
PA0543	refseq|NC_002516.2|chromosome	600426	601394	+	969	583
PA0544	refseq|NC_002516.2|chromosome	601398	602141	-	744	846
PA0545	refseq|NC_002516.2|chromosome	602346	603650	+	1305	450
PA0546	refseq|NC_002516.2|chromosome	603706	604896	-	1191	4566
PA0547	refseq|NC_002516.2|chromosome	604912	605913	-	1002	941
PA0548	refseq|NC_002516.2|chromosome	606160	608157	+	1998	3309
PA0549	refseq|NC_002516.2|chromosome	608157	609221	+	1065	228
PA0550	refseq|NC_002516.2|chromosome	609202	609999	-	798	536
PA0551	refseq|NC_002516.2|chromosome	610214	611275	+	1062	1310
PA0552	refseq|NC_002516.2|chromosome	611281	612444	+	1164	2527
PA0553	refseq|NC_002516.2|chromosome	612517	612717	+	201	686
PA0554	refseq|NC_002516.2|chromosome	612877	613218	+	342	893
PA0555	refseq|NC_002516.2|chromosome	613338	614402	+	1065	12273
PA0556	refseq|NC_002516.2|chromosome	614468	614950	+	483	528
PA0557	refseq|NC_002516.2|chromosome	614952	615608	-	657	471
PA0558	refseq|NC_002516.2|chromosome	615607	616374	+	768	1325
PA0559	refseq|NC_002516.2|chromosome	616371	617549	-	1179	684
PA0560	refseq|NC_002516.2|chromosome	617662	618150	+	489	271
PA0561	refseq|NC_002516.2|chromosome	618176	619330	+	1155	456
PA0562	refseq|NC_002516.2|chromosome	619332	620006	-	675	744
PA0563	refseq|NC_002516.2|chromosome	620135	620488	-	354	740
PA0564	refseq|NC_002516.2|chromosome	620666	621577	-	912	531
PA0565	refseq|NC_002516.2|chromosome	621695	622033	+	339	319
PA0566	refseq|NC_002516.2|chromosome	622023	622538	-	516	536
PA0567	refseq|NC_002516.2|chromosome	622726	622884	+	159	412
PA0568	refseq|NC_002516.2|chromosome	622894	623352	-	459	206
PA0569	refseq|NC_002516.2|chromosome	623368	623838	-	471	126
PA0570	refseq|NC_002516.2|chromosome	623852	624199	-	348	123
PA0571	refseq|NC_002516.2|chromosome	624189	624803	-	615	355
PA0572	refseq|NC_002516.2|chromosome	624994	627765	-	2772	920
PA0573	refseq|NC_002516.2|chromosome	628335	628670	-	336	488
PA0574	refseq|NC_002516.2|chromosome	628763	629884	-	1122	2345
PA0574.1	refseq|NC_002516.2|chromosome	630434	630510	-	77	82
PA0575	refseq|NC_002516.2|chromosome	630527	634264	-	3738	888
PA0576	refseq|NC_002516.2|chromosome	634371	636224	-	1854	16436
PA0577	refseq|NC_002516.2|chromosome	636304	638298	-	1995	3947
PA0578	refseq|NC_002516.2|chromosome	638381	638830	-	450	489
PA0579	refseq|NC_002516.2|chromosome	638900	639115	-	216	3627
PA0580	refseq|NC_002516.2|chromosome	639316	640341	+	1026	788
PA0581	refseq|NC_002516.2|chromosome	640420	640989	-	570	703
PA0582	refseq|NC_002516.2|chromosome	641073	641426	+	354	242
PA0583	refseq|NC_002516.2|chromosome	641417	641959	+	543	369
PA0584	refseq|NC_002516.2|chromosome	641932	643164	-	1233	1238
PA0585	refseq|NC_002516.2|chromosome	643208	643714	-	507	574
PA0586	refseq|NC_002516.2|chromosome	643808	645361	-	1554	7686
PA0587	refseq|NC_002516.2|chromosome	645358	646629	-	1272	9593
PA0588	refseq|NC_002516.2|chromosome	646730	648652	-	1923	42724
PA0589	refseq|NC_002516.2|chromosome	648931	649263	-	333	1085
PA0590	refseq|NC_002516.2|chromosome	649307	650158	-	852	2158
PA0591	refseq|NC_002516.2|chromosome	650158	650538	-	381	1653
PA0592	refseq|NC_002516.2|chromosome	650575	651381	-	807	405
PA0593	refseq|NC_002516.2|chromosome	651497	652483	-	987	964
PA0594	refseq|NC_002516.2|chromosome	652480	653772	-	1293	4549
PA0595	refseq|NC_002516.2|chromosome	653753	656527	-	2775	16346
PA0596	refseq|NC_002516.2|chromosome	656654	657670	+	1017	2415
PA0597	refseq|NC_002516.2|chromosome	657667	658341	+	675	557
PA0598	refseq|NC_002516.2|chromosome	658343	659101	+	759	564
PA0599	refseq|NC_002516.2|chromosome	659102	660163	-	1062	789
PA0600	refseq|NC_002516.2|chromosome	660315	662708	+	2394	2488
PA0601	refseq|NC_002516.2|chromosome	662754	663386	+	633	1642
PA0602	refseq|NC_002516.2|chromosome	663515	664549	+	1035	1128
PA0603	refseq|NC_002516.2|chromosome	664783	665892	+	1110	1677
PA0604	refseq|NC_002516.2|chromosome	665948	666994	+	1047	3446
PA0605	refseq|NC_002516.2|chromosome	667108	668355	+	1248	588
PA0606	refseq|NC_002516.2|chromosome	668461	669291	+	831	312
PA0607	refseq|NC_002516.2|chromosome	669415	670089	+	675	663
PA0608	refseq|NC_002516.2|chromosome	670089	670907	+	819	548
PA0609	refseq|NC_002516.2|chromosome	670980	672458	+	1479	2177
PA0610	refseq|NC_002516.2|chromosome	672777	673091	-	315	7257
PA0611	refseq|NC_002516.2|chromosome	673191	673961	-	771	2566
PA0612	refseq|NC_002516.2|chromosome	674419	674619	+	201	1424
PA0613	refseq|NC_002516.2|chromosome	674667	675026	+	360	1080
PA0614	refseq|NC_002516.2|chromosome	675390	675839	+	450	526
PA0615	refseq|NC_002516.2|chromosome	675861	676376	+	516	692
PA0616	refseq|NC_002516.2|chromosome	676373	676930	+	558	687
PA0617	refseq|NC_002516.2|chromosome	677083	677409	+	327	794
PA0618	refseq|NC_002516.2|chromosome	677406	678293	+	888	1267
PA0619	refseq|NC_002516.2|chromosome	678286	678819	+	534	1572
PA0620	refseq|NC_002516.2|chromosome	678821	680896	+	2076	6410
PA0621	refseq|NC_002516.2|chromosome	680893	681351	+	459	2913
PA0622	refseq|NC_002516.2|chromosome	681394	682554	+	1161	12710
PA0623	refseq|NC_002516.2|chromosome	682567	683070	+	504	5758
PA0624	refseq|NC_002516.2|chromosome	683085	683429	+	345	1742
PA0625	refseq|NC_002516.2|chromosome	683599	685836	+	2238	4192
PA0626	refseq|NC_002516.2|chromosome	685846	686718	+	873	1255
PA0627	refseq|NC_002516.2|chromosome	686693	686899	+	207	194
PA0628	refseq|NC_002516.2|chromosome	686957	687946	+	990	956
PA0629	refseq|NC_002516.2|chromosome	687979	688608	+	630	645
PA0630	refseq|NC_002516.2|chromosome	688605	688967	+	363	263
PA0631	refseq|NC_002516.2|chromosome	688964	689221	+	258	221
PA0632	refseq|NC_002516.2|chromosome	689236	689466	+	231	131
PA0633	refseq|NC_002516.2|chromosome	689537	690031	+	495	2914
PA0634	refseq|NC_002516.2|chromosome	690043	690390	+	348	419
PA0635	refseq|NC_002516.2|chromosome	690420	690674	+	255	1213
PA0636	refseq|NC_002516.2|chromosome	690721	692556	+	1836	2198
PA0637	refseq|NC_002516.2|chromosome	692549	692890	+	342	574
PA0638	refseq|NC_002516.2|chromosome	692898	693593	+	696	848
PA0639	refseq|NC_002516.2|chromosome	693596	694366	+	771	675
PA0640	refseq|NC_002516.2|chromosome	694421	695023	+	603	388
PA0641	refseq|NC_002516.2|chromosome	695082	698696	+	3615	3617
PA0642	refseq|NC_002516.2|chromosome	698932	699720	+	789	1386
PA0643	refseq|NC_002516.2|chromosome	699744	700835	+	1092	2169
PA0644	refseq|NC_002516.2|chromosome	700835	701170	+	336	789
PA0645	refseq|NC_002516.2|chromosome	701151	701381	+	231	498
PA0646	refseq|NC_002516.2|chromosome	701477	702529	+	1053	3007
PA0647	refseq|NC_002516.2|chromosome	702529	702831	+	303	830
PA0648	refseq|NC_002516.2|chromosome	702828	703058	+	231	549
PA0649	refseq|NC_002516.2|chromosome	703477	704082	+	606	2138
PA0650	refseq|NC_002516.2|chromosome	704084	705133	+	1050	2170
PA0651	refseq|NC_002516.2|chromosome	705130	705966	+	837	1801
PA0652	refseq|NC_002516.2|chromosome	706028	706672	-	645	4283
PA0653	refseq|NC_002516.2|chromosome	706944	707366	+	423	361
PA0654	refseq|NC_002516.2|chromosome	707686	708480	+	795	677
PA0655	refseq|NC_002516.2|chromosome	708535	709182	-	648	2275
PA0656	refseq|NC_002516.2|chromosome	709282	709620	-	339	1247
PA0657	refseq|NC_002516.2|chromosome	709699	711180	+	1482	1855
PA0658	refseq|NC_002516.2|chromosome	711220	712020	-	801	969
PA0659	refseq|NC_002516.2|chromosome	712081	713157	-	1077	2049
PA0660	refseq|NC_002516.2|chromosome	713279	714247	-	969	3807
PA0661	refseq|NC_002516.2|chromosome	714264	714686	-	423	1378
PA0662	refseq|NC_002516.2|chromosome	714977	716011	+	1035	1697
PA0663	refseq|NC_002516.2|chromosome	716011	716730	+	720	482
PA0664	refseq|NC_002516.2|chromosome	716731	717153	+	423	626
PA0665	refseq|NC_002516.2|chromosome	717231	717581	+	351	4751
PA0666	refseq|NC_002516.2|chromosome	717635	718726	-	1092	2204
PA0667	refseq|NC_002516.2|chromosome	718729	720072	-	1344	7484
PA0668	refseq|NC_002516.2|chromosome	720357	721556	+	1200	9687
PA0668.1	refseq|NC_002516.2|chromosome	722096	723631	+	1536	2833
PA0668.2	refseq|NC_002516.2|chromosome	723696	723772	+	77	7
PA0668.3	refseq|NC_002516.2|chromosome	723801	723876	+	76	5
PA0668.4	refseq|NC_002516.2|chromosome	724104	726994	+	2891	11400
PA0668.5	refseq|NC_002516.2|chromosome	727136	727255	+	120	3
PA0669	refseq|NC_002516.2|chromosome	727608	730703	-	3096	737
PA0670	refseq|NC_002516.2|chromosome	730679	732094	-	1416	634
PA0671	refseq|NC_002516.2|chromosome	732102	732653	-	552	843
PA0672	refseq|NC_002516.2|chromosome	732959	733555	+	597	8194
PA0673	refseq|NC_002516.2|chromosome	733673	733993	-	321	581
PA0674	refseq|NC_002516.2|chromosome	734159	734875	+	717	164
PA0675	refseq|NC_002516.2|chromosome	734872	735417	+	546	70
PA0676	refseq|NC_002516.2|chromosome	735487	736446	+	960	160
PA0677	refseq|NC_002516.2|chromosome	736456	737097	-	642	56
PA0678	refseq|NC_002516.2|chromosome	737081	737530	-	450	34
PA0679	refseq|NC_002516.2|chromosome	737677	738108	+	432	174
PA0680	refseq|NC_002516.2|chromosome	738111	738485	-	375	190
PA0681	refseq|NC_002516.2|chromosome	738719	739168	+	450	164
PA0682	refseq|NC_002516.2|chromosome	739176	740141	+	966	155
PA0683	refseq|NC_002516.2|chromosome	740203	741348	+	1146	60
PA0684	refseq|NC_002516.2|chromosome	741335	741928	+	594	68
PA0685	refseq|NC_002516.2|chromosome	741925	744336	+	2412	301
PA0686	refseq|NC_002516.2|chromosome	744333	745742	+	1410	165
PA0687	refseq|NC_002516.2|chromosome	745742	746956	+	1215	125
PA0688	refseq|NC_002516.2|chromosome	747470	748576	+	1107	332
PA0689	refseq|NC_002516.2|chromosome	748662	749774	+	1113	1642
PA0690	refseq|NC_002516.2|chromosome	749957	762499	+	12543	8180
PA0691	refseq|NC_002516.2|chromosome	762891	763493	+	603	51
PA0692	refseq|NC_002516.2|chromosome	763657	765291	+	1635	148
PA0693	refseq|NC_002516.2|chromosome	765315	767162	+	1848	224
PA0694	refseq|NC_002516.2|chromosome	767173	767592	+	420	38
PA0695	refseq|NC_002516.2|chromosome	767601	768347	+	747	24
PA0696	refseq|NC_002516.2|chromosome	768415	770121	+	1707	198
PA0697	refseq|NC_002516.2|chromosome	770156	770818	+	663	53
PA0698	refseq|NC_002516.2|chromosome	770847	771326	+	480	38
PA0699	refseq|NC_002516.2|chromosome	771331	772275	+	945	78
PA0700	refseq|NC_002516.2|chromosome	772275	772700	+	426	47
PA0701	refseq|NC_002516.2|chromosome	772710	773696	+	987	209
PA0702	refseq|NC_002516.2|chromosome	774416	775321	-	906	176
PA0703	refseq|NC_002516.2|chromosome	775400	776716	-	1317	259
PA0704	refseq|NC_002516.2|chromosome	776787	778181	-	1395	927
PA0705	refseq|NC_002516.2|chromosome	778309	779208	-	900	1824
PA0706	refseq|NC_002516.2|chromosome	779463	780101	-	639	494
PA0707	refseq|NC_002516.2|chromosome	780194	780973	-	780	254
PA0708	refseq|NC_002516.2|chromosome	781259	782113	-	855	606
PA0708.1	refseq|NC_002516.2|chromosome	782113	782205	-	93	4
PA0709	refseq|NC_002516.2|chromosome	782229	782525	+	297	218
PA0710	refseq|NC_002516.2|chromosome	782570	782965	+	396	86
PA0711	refseq|NC_002516.2|chromosome	783009	783515	-	507	162
PA0712	refseq|NC_002516.2|chromosome	783576	783833	-	258	384
PA0713	refseq|NC_002516.2|chromosome	784173	784466	+	294	472
PA0714	refseq|NC_002516.2|chromosome	784698	785174	+	477	308
PA0714.1	refseq|NC_002516.2|chromosome	785498	785570	+	73	2834
PA0715	refseq|NC_002516.2|chromosome	785969	786925	+	957	4685
